ID,areaPath,severity,createdDate,environment,resolvedReason,resolvedDate,daysToFix
37570,Superdigital\Cards,3 - Medium,2020-10-08T15:48:40.167Z,qa,Fixed,2020-10-08T18:12:19.65Z,0
5034,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T19:03:04.383Z,NA,Fixed and verified,2020-05-27T19:54:51.807Z,86
50471,Superdigital\PJ\Payroll,3 - Medium,2020-12-21T17:47:32.007Z,development,Fixed,2020-12-23T20:15:28.763Z,2
54437,Superdigital\Cards,3 - Medium,2021-01-21T19:37:16.803Z,production,Fixed,2021-01-22T19:07:25.603Z,1
49323,Clients Channel\Onboarding (OB),3 - Medium,2020-12-16T19:41:10.58Z,production,Fixed,2020-12-16T19:48:10.21Z,0
43908,Superdigital\Payment Account,2 - High,2020-11-16T18:25:10.847Z,development,Fixed and verified,2020-11-16T20:44:35.88Z,0
14773,Clients Channel\Onboarding (OB),2 - High,2020-05-07T12:26:36.273Z,NA,Fixed and verified,2020-06-15T19:37:14.683Z,27
28813,Clients Channel,3 - Medium,2020-08-07T16:34:50.383Z,NA,Fixed,2020-08-07T20:52:43.5Z,0
26528,Clients Channel\Onboarding (OB),3 - Medium,2020-07-23T19:50:09.143Z,NA,Cannot Reproduce,2020-07-23T20:46:18.273Z,0
9436,Clients Channel\Onboarding (OB),3 - Medium,2020-03-09T20:12:00.59Z,NA,Fixed,2020-03-17T14:02:23.117Z,6
49633,Clients Channel,3 - Medium,2020-12-17T23:42:57.527Z,staging,Fixed,2020-12-18T15:45:49.887Z,1
2688,Superdigital\Payment Account,3 - Medium,2019-12-09T17:53:57.933Z,NA,Fixed and verified,2020-02-12T13:35:22.517Z,47
42188,Clients Channel,3 - Medium,2020-11-09T01:41:33.453Z,staging,Fixed,2020-11-09T02:47:14.653Z,0
16066,Superdigital\Cards,3 - Medium,2020-05-15T23:36:31.003Z,NA,Fixed and verified,2020-05-22T13:27:24.197Z,5
13196,Clients Channel\Onboarding (OB),3 - Medium,2020-04-23T17:50:31.78Z,NA,Fixed and verified,2020-04-23T21:31:47.32Z,0
28805,Clients Channel\Authentication (AU),3 - Medium,2020-08-07T15:43:57.057Z,NA,Fixed,2020-08-12T15:27:39.287Z,3
6264,global-platform,2 - High,2020-02-07T20:52:34.653Z,NA,Fixed and verified,2020-02-10T20:18:35.16Z,1
43648,Transaction Broker - PIX Brasil,3 - Medium,2020-11-13T13:26:10.353Z,production,Fixed and verified,2020-11-13T18:29:23.22Z,0
14456,Superdigital\Cards,3 - Medium,2020-05-04T21:22:26.737Z,NA,Fixed,2020-05-14T15:49:51.203Z,8
61599,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-01T18:14:53.307Z,staging,NA,NA,-1
15503,Clients Channel\Onboarding (OB),3 - Medium,2020-05-12T20:34:38.223Z,NA,Fixed,2020-05-27T13:40:47.567Z,11
64258,Superdigital\Cards\Cards - Authorizer,3 - Medium,2021-03-15T21:00:09.8Z,development,Fixed and verified,2021-03-16T00:38:49.35Z,1
52933,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-12T18:58:48.07Z,staging,Fixed,2021-02-08T13:21:12.323Z,19
53558,Superdigital\Cards,3 - Medium,2021-01-16T19:59:09.803Z,staging,Fixed,2021-01-16T20:04:13.477Z,0
51675,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-05T21:19:20.603Z,development,Fixed,2021-01-05T22:04:09.91Z,0
52934,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-12T18:59:19.957Z,staging,Fixed,2021-02-05T11:56:49.497Z,18
14360,Superdigital\Payment Account,3 - Medium,2020-05-04T20:08:04.787Z,NA,Fixed,2020-06-10T13:25:33.893Z,27
46137,Clients Channel\Home (HO),3 - Medium,2020-11-26T19:16:33.01Z,staging,Fixed and verified,2020-12-11T20:20:26.757Z,11
42126,Superdigital\Payment Account,3 - Medium,2020-11-06T19:52:13.66Z,qa,Fixed,2020-11-09T17:58:27.25Z,1
5822,Business Customer Channels,3 - Medium,2020-02-04T12:52:00.74Z,NA,Fixed and verified,2020-02-04T12:52:05.36Z,0
51004,Transaction Broker\Valhalla,1 - Critical,2020-12-28T17:33:41.533Z,staging,Fixed,2021-01-06T12:22:08.98Z,7
5017,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T18:12:44.033Z,NA,Fixed,2020-05-08T21:08:17.73Z,73
18314,Superdigital\Payment Account,3 - Medium,2020-06-02T14:11:35.36Z,NA,Fixed,2020-06-03T23:07:25.68Z,1
32443,Clients Channel\Cash Out (COUT),3 - Medium,2020-09-02T14:45:14.907Z,staging,Fixed,2020-09-15T19:59:52.273Z,9
21487,Superdigital\Cross Development,4 - Low,2020-06-22T17:20:11.683Z,NA,Fixed and verified,2020-07-30T14:20:07.24Z,28
61450,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-27T13:48:17.86Z,staging,Cannot Reproduce,2021-03-02T10:46:49.337Z,1
14501,Superdigital\Cards,3 - Medium,2020-05-04T22:06:02.063Z,NA,Fixed,2020-05-22T13:52:19.623Z,14
46205,Transaction Broker\Valhalla,3 - Medium,2020-11-27T13:22:26.63Z,development,Fixed and verified,2020-12-03T20:50:13.457Z,4
54337,Superdigital\Interop\Interop - Blinders,2 - High,2021-01-21T12:25:49.77Z,production,Fixed,2021-01-21T20:17:12.243Z,0
40278,Superdigital\Payment Account,3 - Medium,2020-10-27T19:07:31.82Z,qa,Fixed,2020-10-28T13:36:32.163Z,1
10037,Clients Channel\Cash Out (COUT),3 - Medium,2020-03-16T19:59:59.707Z,NA,Fixed and verified,2020-03-19T14:02:30.083Z,3
11913,Superdigital\Cards,2 - High,2020-04-09T21:31:43.71Z,NA,Fixed,2020-04-15T13:54:36.85Z,4
14496,Superdigital\Cards,3 - Medium,2020-05-04T21:50:59.373Z,NA,Fixed,2020-05-06T22:10:15.597Z,2
39897,Clients Channel,3 - Medium,2020-10-26T14:22:03.497Z,production,Fixed and verified,2020-11-13T14:22:50.533Z,14
54118,Superdigital\Payment Account\Pampas,3 - Medium,2021-01-20T16:58:46.69Z,qa,Fixed,2021-01-26T23:49:44.51Z,4
56504,Superdigital\PJ\Payroll,3 - Medium,2021-02-03T13:05:35.15Z,development,Fixed,2021-02-03T19:04:02.587Z,0
5024,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T18:26:30.763Z,NA,Obsolete,2020-05-11T18:14:10.58Z,74
53610,Superdigital\Cards,3 - Medium,2021-01-18T13:26:58.227Z,staging,Fixed,2021-01-18T15:25:39.563Z,0
39554,Superdigital\Payment Account,3 - Medium,2020-10-21T20:24:36.05Z,qa,Fixed,2020-10-22T13:33:22.423Z,1
3151,Clients Channel\Onboarding (OB),4 - Low,2019-12-23T19:17:28.327Z,NA,Fixed,2020-01-24T15:57:22.657Z,24
39823,Clients Channel,2 - High,2020-10-23T20:15:17.173Z,production,Fixed,2020-11-19T14:05:39.827Z,19
20784,Superdigital\Payment Account,3 - Medium,2020-06-17T17:18:49.84Z,qa,Fixed,2020-06-19T14:29:38.967Z,2
11957,Superdigital\Cards,3 - Medium,2020-04-11T22:10:18.487Z,NA,Fixed,2020-04-16T22:47:27.57Z,3
53390,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-15T00:33:13.15Z,staging,Fixed,2021-01-21T12:38:06.827Z,4
15544,Superdigital\Payment Account,3 - Medium,2020-05-13T13:42:20.963Z,NA,Cannot Reproduce,2020-05-14T17:39:48.69Z,1
9894,Clients Channel\Accounts (ACS),3 - Medium,2020-03-16T15:21:36.863Z,qa,Fixed and verified,2020-09-23T15:22:25.08Z,137
17985,Superdigital\Cards,3 - Medium,2020-05-29T17:12:29.16Z,NA,Fixed,2020-06-02T17:49:54.213Z,2
41362,Transaction Broker - PIX Brasil,3 - Medium,2020-11-03T17:00:55.71Z,development,Fixed,2020-11-13T13:34:57.95Z,8
23446,Clients Channel\Onboarding (OB),4 - Low,2020-07-03T13:58:34.33Z,NA,NA,NA,-1
14486,Superdigital\Cards,3 - Medium,2020-05-04T21:42:43.827Z,NA,Fixed,2020-05-21T16:57:09.71Z,13
24648,Transaction Broker,3 - Medium,2020-07-09T15:48:29.83Z,NA,Fixed,2020-07-16T18:13:53.977Z,5
67246,Superdigital\Services\Services - Wakanda,3 - Medium,2021-03-29T02:32:01.907Z,staging,Fixed and verified,2021-03-31T12:58:32.557Z,2
14406,Superdigital\Cards,3 - Medium,2020-05-04T21:03:20.08Z,NA,Fixed,2020-05-13T18:39:48.687Z,7
6083,Business Customer Channels,3 - Medium,2020-02-05T19:30:29.91Z,NA,Fixed and verified,2020-02-06T14:16:19.003Z,1
63405,Superdigital\PJ\Onboarding,3 - Medium,2021-03-10T17:59:51.853Z,development,NA,NA,-1
9952,Superdigital\Payment Account,3 - Medium,2020-03-16T17:28:16.187Z,development,Fixed and verified,2020-09-16T20:18:37.26Z,132
8149,Superdigital\Payment Account,3 - Medium,2020-02-21T18:36:25.113Z,NA,Fixed,2020-03-13T16:44:45.603Z,15
9584,Business Customer Channels,3 - Medium,2020-03-11T14:27:27.267Z,NA,Fixed and verified,2020-03-13T14:10:50.167Z,2
18776,Superdigital\Payment Account,3 - Medium,2020-06-05T03:50:43.767Z,NA,Fixed,2020-06-05T05:59:38.77Z,0
19538,Superdigital\Payment Account,3 - Medium,2020-06-09T15:24:40.483Z,NA,Fixed,2020-06-10T04:00:59.513Z,1
27791,Superdigital\Payment Account,3 - Medium,2020-08-03T16:59:14.913Z,NA,Fixed,2020-08-04T16:17:21.59Z,1
39445,Clients Channel\Authentication (AU),3 - Medium,2020-10-21T14:31:11.507Z,production,Fixed and verified,2020-10-29T19:49:42.657Z,6
9753,Superdigital\Cards,3 - Medium,2020-03-12T20:13:17.49Z,NA,Fixed,2020-03-26T22:04:52.037Z,10
43097,Clients Channel\Cash Out (COUT),3 - Medium,2020-11-10T18:50:35.577Z,staging,Fixed,2020-11-16T12:07:08.027Z,4
48593,Superdigital\Cards,3 - Medium,2020-12-10T19:59:45.1Z,production,Fixed,2020-12-10T20:09:19.283Z,0
36938,Superdigital\PJ\Payroll,3 - Medium,2020-10-05T14:16:09.377Z,qa,Fixed,2020-10-07T14:49:59.507Z,2
15583,Superdigital\Payment Account,2 - High,2020-05-13T15:37:28.513Z,NA,Fixed and verified,2020-05-29T20:14:21.967Z,12
40042,Clients Channel,3 - Medium,2020-10-26T20:37:38.747Z,production,Fixed and verified,2020-11-23T16:37:43.607Z,20
39741,Clients Channel,3 - Medium,2020-10-23T13:16:30.33Z,development,Fixed,2020-11-10T18:06:28.933Z,12
44316,Superdigital\Payment Account,3 - Medium,2020-11-18T19:07:39.303Z,production,Fixed,2020-11-19T12:55:54.937Z,1
21362,Superdigital\Payment Account,3 - Medium,2020-06-22T12:35:24.007Z,NA,Fixed,2020-06-24T14:29:04.89Z,2
33794,Clients Channel\Cash Out (COUT),3 - Medium,2020-09-11T21:39:11.563Z,qa,Fixed,2020-10-09T18:15:51.547Z,20
3264,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T12:57:53.523Z,NA,Fixed,2020-01-13T12:35:44.57Z,10
61321,QA Automation - Megatron,3 - Medium,2021-02-25T21:16:08.09Z,staging,Fixed and verified,2021-03-05T14:12:09.603Z,6
31261,Clients Channel\Onboarding (OB),3 - Medium,2020-08-26T21:01:13.253Z,qa,Fixed and verified,2020-08-28T15:53:16.74Z,2
8746,Clients Channel\Onboarding (OB),2 - High,2020-03-02T20:07:29Z,NA,Obsolete,2020-05-05T13:26:37.2Z,46
9800,Business Customer Channels,3 - Medium,2020-03-13T15:43:26.65Z,NA,Fixed and verified,2020-07-17T13:00:51.007Z,90
4139,Clients Channel\Onboarding (OB),3 - Medium,2020-01-20T16:34:10.83Z,NA,Cannot Reproduce,2020-03-10T21:20:26.357Z,36
27774,Superdigital\Payment Account,3 - Medium,2020-08-03T16:02:46.293Z,NA,Fixed,2020-08-03T22:17:47.987Z,0
14423,Superdigital\Cards,3 - Medium,2020-05-04T21:14:56.937Z,NA,Fixed,2020-05-13T20:33:20.283Z,7
64982,Superdigital\Payment Account\Quantum,3 - Medium,2021-03-18T14:40:05.653Z,qa,Fixed and verified,2021-03-18T21:17:04.507Z,0
57308,Superdigital\PJ\Payroll,3 - Medium,2021-02-05T14:56:02.903Z,development,Fixed,2021-02-08T14:28:57.837Z,1
58515,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-11T01:49:43.103Z,qa,Fixed and verified,2021-02-17T12:13:24.593Z,4
3854,Clients Channel\Onboarding (OB),1 - Critical,2020-01-15T15:22:47.03Z,NA,Fixed and verified,2020-01-16T17:25:01.477Z,1
23283,Superdigital\Payment Account,3 - Medium,2020-07-02T12:28:58.69Z,NA,Fixed and verified,2020-07-02T18:29:41.477Z,0
36583,Superdigital\Payment Account,3 - Medium,2020-09-30T18:46:09.407Z,qa,Fixed,2020-10-02T18:16:55.207Z,2
43365,Client Support,3 - Medium,2020-11-11T19:24:27.7Z,production,Fixed and verified,2020-12-10T21:09:23.24Z,21
4581,Business Customer Channels,3 - Medium,2020-01-22T21:03:02.333Z,NA,Fixed,2020-01-27T12:22:58.587Z,3
4945,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T13:55:32.5Z,NA,Obsolete,2020-05-08T21:07:38.933Z,73
9891,Business Customer Channels,3 - Medium,2020-03-16T15:12:38.407Z,NA,Fixed,2020-03-17T13:15:24.393Z,1
27022,Clients Channel,3 - Medium,2020-07-28T12:33:52.173Z,NA,Fixed,2020-08-07T14:53:46.03Z,8
27743,Superdigital\Payment Account,3 - Medium,2020-08-03T13:53:34.56Z,NA,Fixed,2020-08-03T22:17:36.407Z,0
64168,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-15T16:04:14.453Z,staging,Fixed,2021-03-26T14:41:35.947Z,9
5274,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:26:26.827Z,NA,Fixed and verified,2020-05-22T17:37:57.017Z,82
13083,Clients Channel\Onboarding (OB),4 - Low,2020-04-22T17:16:10.443Z,NA,Fixed and verified,2020-06-23T01:51:13.823Z,44
10542,Clients Channel\Onboarding (OB),1 - Critical,2020-03-25T16:04:31.57Z,NA,Fixed,2020-03-25T16:05:34.317Z,0
60518,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-22T20:11:12.937Z,qa,Fixed,2021-02-26T19:30:31.25Z,4
3142,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T18:34:05.753Z,NA,Fixed,2020-01-02T17:16:43.92Z,8
55813,Brazil Migration\Core_Migration,3 - Medium,2021-01-29T21:12:32.047Z,development,Fixed,2021-02-06T00:14:08.757Z,6
54772,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-23T13:52:50.687Z,staging,Fixed,2021-01-25T18:17:17.88Z,0
10331,Superdigital\Cards,3 - Medium,2020-03-19T14:24:17.827Z,NA,Fixed and verified,2020-03-26T18:53:20.027Z,5
26599,Clients Channel\Authentication (AU),3 - Medium,2020-07-24T12:42:03.9Z,NA,Fixed and verified,2020-08-05T20:09:03.46Z,8
30668,Superdigital\Payment Account,3 - Medium,2020-08-21T18:51:05.013Z,NA,Fixed,2020-08-21T20:30:24.067Z,0
3155,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T19:25:12.277Z,NA,Fixed,2019-12-30T14:22:31.013Z,5
53426,Superdigital\Cards,1 - Critical,2021-01-15T13:27:10.177Z,staging,Fixed,2021-01-15T18:38:36.1Z,0
20182,Transaction Broker,3 - Medium,2020-06-12T11:02:16.227Z,NA,Fixed and verified,2020-06-12T15:11:05.21Z,0
4768,Business Customer Channels,3 - Medium,2020-01-27T12:48:06.82Z,NA,Fixed and verified,2020-01-27T14:34:21.883Z,0
65084,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-18T19:00:12.263Z,development,Fixed and verified,2021-03-19T02:23:36.513Z,1
47923,Clients Channel\Cards (CDS),1 - Critical,2020-12-08T15:00:41.417Z,staging,Fixed,2020-12-11T14:51:40.65Z,3
31302,Superdigital\Payment Account,3 - Medium,2020-08-27T13:07:44.653Z,development,Fixed,2020-08-27T14:43:12.727Z,0
6334,Clients Channel\Onboarding (OB),3 - Medium,2020-02-10T14:00:27.497Z,NA,Fixed and verified,2020-06-04T20:44:25.67Z,83
16429,Superdigital\Payment Account,3 - Medium,2020-05-20T12:59:10.8Z,NA,Fixed,2020-06-04T21:11:40.16Z,11
63713,Superdigital\Cross Development,3 - Medium,2021-03-11T19:50:18.53Z,development,NA,NA,-1
9857,Superdigital\Payment Account,4 - Low,2020-03-13T20:33:42.687Z,NA,Fixed,2020-03-19T18:07:32.303Z,4
49625,Clients Channel\Onboarding (OB),3 - Medium,2020-12-17T22:03:14.84Z,development,Fixed,2020-12-17T22:03:22.36Z,0
35679,Superdigital\Payment Account,3 - Medium,2020-09-24T22:50:01.287Z,development,Fixed,2020-09-24T23:56:21.517Z,0
45629,Brazil Migration\Core_Migration,3 - Medium,2020-11-25T13:59:41.82Z,development,Fixed and verified,2020-11-26T17:38:18.313Z,1
19733,Superdigital\Payment Account,3 - Medium,2020-06-10T10:46:44.55Z,NA,Fixed and verified,2020-06-12T16:33:08.13Z,2
12362,Superdigital\Cards,1 - Critical,2020-04-14T12:44:48.023Z,NA,Fixed and verified,2020-04-14T13:43:19.84Z,0
21015,Superdigital\Payment Account,3 - Medium,2020-06-18T12:11:05.917Z,NA,Fixed,2020-06-23T14:37:10.49Z,3
5840,Business Customer Channels,3 - Medium,2020-02-04T13:27:44.673Z,NA,Fixed and verified,2020-03-13T12:47:51.33Z,28
54391,Superdigital\Cards,2 - High,2021-01-21T14:50:40.38Z,production,Fixed,2021-01-21T19:49:06.003Z,0
17655,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:43:06.107Z,NA,Fixed,2020-06-09T17:18:07.143Z,9
52571,Superdigital\Services\Services - La Minuta,4 - Low,2021-01-11T19:05:56.95Z,staging,Fixed,2021-01-18T18:08:48.21Z,5
14131,Superdigital\Cards,3 - Medium,2020-04-29T22:51:08.037Z,NA,Fixed,2020-05-21T19:49:57.293Z,16
43583,Transaction Broker - PIX Brasil,3 - Medium,2020-11-12T20:13:11.073Z,development,Fixed,2020-11-14T14:57:43.747Z,2
15649,Superdigital\Payment Account,4 - Low,2020-05-13T20:43:13.74Z,NA,Fixed and verified,2020-05-18T12:54:18.57Z,3
16471,Superdigital\Cards,3 - Medium,2020-05-20T14:49:36.177Z,NA,Fixed and verified,2020-05-22T15:32:13.4Z,2
20772,Superdigital\Payment Account,3 - Medium,2020-06-17T16:32:33.19Z,qa,Fixed,2020-06-19T14:31:29.603Z,2
43028,Transaction Broker - PIX Brasil,3 - Medium,2020-11-10T17:17:11.287Z,development,Fixed,2020-11-24T13:04:06.14Z,10
44524,Superdigital\Payment Account,3 - Medium,2020-11-19T15:30:09.317Z,qa,Fixed,2020-11-19T21:57:09.183Z,0
10552,Superdigital\Cards,3 - Medium,2020-03-25T18:00:25.27Z,NA,Fixed,2020-03-26T22:06:03.773Z,1
26268,Transaction Broker,3 - Medium,2020-07-22T19:14:06.63Z,NA,Fixed,2020-07-23T13:12:25.947Z,1
43412,Transaction Broker - PIX Brasil,3 - Medium,2020-11-11T21:43:10.18Z,development,Fixed,2020-11-12T21:35:16.513Z,1
52766,Superdigital\Services\Services - La Minuta,3 - Medium,2021-01-12T01:46:04.22Z,staging,NA,NA,-1
14298,Superdigital\Payment Account,3 - Medium,2020-05-04T12:43:10.513Z,NA,Fixed,2020-05-12T16:01:03.223Z,6
50969,Transaction Broker\Charruas,3 - Medium,2020-12-28T13:55:41.7Z,qa,NA,NA,-1
46613,Clients Channel,3 - Medium,2020-12-01T18:33:38.96Z,development,Fixed and verified,2020-12-01T18:33:43.727Z,0
22733,Clients Channel\Onboarding (OB),2 - High,2020-06-29T13:17:14.587Z,NA,Fixed and verified,2020-06-30T21:05:13.18Z,1
54769,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-23T13:16:16.49Z,qa,Fixed,2021-01-25T12:54:18.927Z,0
63843,Superdigital\Interop\Interop - Blinders,1 - Critical,2021-03-12T14:47:37.39Z,staging,NA,NA,-1
61711,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-02T11:33:18.56Z,staging,NA,NA,-1
24789,Superdigital\Cards,3 - Medium,2020-07-10T21:24:18.16Z,NA,Fixed,2020-07-13T21:20:02.753Z,1
14331,Superdigital\Payment Account,3 - Medium,2020-05-04T17:10:52.56Z,qa,Fixed,2020-06-19T00:49:16.173Z,34
3733,Superdigital\Payment Account,3 - Medium,2020-01-13T19:40:01.81Z,NA,Obsolete,2020-07-24T18:07:03.5Z,139
44178,Superdigital\Payment Account,3 - Medium,2020-11-18T13:12:57.453Z,development,Fixed and verified,2020-11-20T13:53:32.283Z,2
54272,Superdigital\Payment Account\Quantum,3 - Medium,2021-01-21T00:02:49.363Z,qa,Fixed and verified,2021-01-21T16:13:12.643Z,0
6761,Clients Channel\Home (HO),3 - Medium,2020-02-14T20:55:55.66Z,qa,Fixed and verified,2020-09-21T19:22:04.973Z,156
18613,Superdigital\Payment Account,3 - Medium,2020-06-04T13:35:50.777Z,NA,Fixed,2020-06-04T14:12:40.433Z,0
53391,Superdigital\Cards,3 - Medium,2021-01-15T00:33:44.303Z,staging,Fixed,2021-01-19T17:03:56.443Z,2
5002,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T17:21:38.34Z,NA,Fixed,2020-05-08T20:53:11.02Z,73
10581,Clients Channel\Onboarding (OB),4 - Low,2020-03-25T19:53:02.307Z,NA,Fixed,2020-05-18T19:10:57.56Z,38
35627,Superdigital\Payment Account,3 - Medium,2020-09-24T17:32:34.673Z,qa,Fixed,2020-09-25T12:24:18.113Z,1
43817,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T14:20:43.81Z,development,Fixed and verified,2020-12-01T20:28:55.523Z,11
59931,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-19T13:51:19.903Z,development,Fixed,2021-02-24T17:47:16.11Z,3
64170,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-15T17:16:16.56Z,development,Fixed,2021-03-15T17:29:15.3Z,0
13915,Superdigital\Cards,3 - Medium,2020-04-28T19:45:14.137Z,NA,Fixed and verified,2020-04-28T19:47:36.42Z,0
61736,Superdigital\Payment Account\Pampas,3 - Medium,2021-03-02T14:35:41.84Z,development,Fixed,2021-03-03T20:05:34.33Z,1
52367,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-11T13:14:27.243Z,qa,NA,NA,-1
48034,Transaction Broker\Incas,3 - Medium,2020-12-09T12:28:59.123Z,development,NA,NA,-1
48276,Client Support,3 - Medium,2020-12-10T13:04:49.333Z,production,Fixed,2021-01-19T18:52:14.473Z,28
5085,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T19:26:50.3Z,NA,Fixed and verified,2020-06-05T20:20:49.16Z,93
67050,Superdigital\PJ\Payroll,3 - Medium,2021-03-26T14:39:08.46Z,qa,Fixed and verified,2021-04-06T12:23:49.347Z,7
43880,Superdigital\Payment Account,3 - Medium,2020-11-16T16:53:16.347Z,qa,Fixed,2020-11-17T14:20:45.687Z,1
15644,Superdigital\Payment Account,4 - Low,2020-05-13T20:16:09.04Z,NA,Fixed,2020-05-14T13:12:55.637Z,1
33274,Clients Channel,4 - Low,2020-09-09T13:12:50.707Z,qa,Fixed,2020-09-09T16:58:48.8Z,0
44621,Superdigital\Payment Account,3 - Medium,2020-11-19T20:43:59.393Z,qa,Fixed,2020-12-03T21:14:30.593Z,10
9624,Clients Channel\Onboarding (OB),1 - Critical,2020-03-11T18:21:37.92Z,NA,Fixed,2020-03-13T13:06:37.773Z,2
19741,Superdigital\Payment Account,3 - Medium,2020-06-10T11:24:55.053Z,NA,Fixed and verified,2020-06-18T13:16:37.943Z,6
54231,Brazil Migration\Core_Migration,3 - Medium,2021-01-20T20:25:02.407Z,development,Fixed and verified,2021-01-22T13:54:29.11Z,2
17642,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T19:53:09.77Z,NA,Fixed and verified,2020-07-01T20:58:08.47Z,25
8085,global-platform,3 - Medium,2020-02-21T12:26:15.35Z,development,Fixed and verified,2020-09-16T19:46:40.493Z,148
64037,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-13T17:07:36.383Z,staging,Fixed,2021-03-22T18:34:36.727Z,5
43811,Transaction Broker - PIX Brasil,3 - Medium,2020-11-14T17:10:57.5Z,development,Fixed and verified,2020-11-14T17:17:34.33Z,0
12518,Clients Channel\Onboarding (OB),2 - High,2020-04-15T13:06:01.487Z,NA,Fixed,2020-04-16T19:36:10.947Z,1
18450,Superdigital\Payment Account,3 - Medium,2020-06-03T01:00:21.283Z,NA,Fixed,2020-06-16T13:29:04.357Z,9
15992,Clients Channel\Onboarding (OB),3 - Medium,2020-05-15T18:26:28.33Z,NA,Fixed and verified,2020-05-21T21:01:50.51Z,4
21006,Superdigital\Payment Account,3 - Medium,2020-06-18T11:57:19.047Z,NA,Fixed,2020-07-02T22:50:12.157Z,10
37729,Clients Channel,3 - Medium,2020-10-09T14:23:11.297Z,development,Fixed,2020-10-09T14:42:12.537Z,0
5605,Clients Channel\Home (HO),3 - Medium,2020-02-01T00:06:35.767Z,NA,Fixed,2020-02-04T20:11:08.487Z,1
28269,Superdigital\Payment Account,3 - Medium,2020-08-04T22:31:45.11Z,NA,Fixed,2020-08-05T20:12:29.69Z,1
18646,Superdigital\Cross Development,3 - Medium,2020-06-04T15:58:46.923Z,NA,Fixed,2020-06-11T00:12:50.44Z,5
46910,Superdigital\Payment Account,3 - Medium,2020-12-02T18:09:55.56Z,qa,Fixed,2020-12-09T18:10:38.247Z,5
43380,Client Support,3 - Medium,2020-11-11T19:39:21.343Z,production,NA,NA,-1
17673,Superdigital\Payment Account,3 - Medium,2020-05-28T00:42:42.01Z,NA,Fixed,2020-06-05T20:11:45.45Z,6
59087,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-14T05:13:27.927Z,qa,Fixed,2021-02-17T22:04:51.81Z,2
10498,Clients Channel\Onboarding (OB),3 - Medium,2020-03-24T18:09:13.61Z,NA,Fixed,2020-05-21T12:21:16.557Z,42
31137,Superdigital\Payment Account,3 - Medium,2020-08-25T19:57:24.78Z,development,Fixed,2020-08-25T20:36:33.587Z,0
17007,Superdigital\Payment Account,3 - Medium,2020-05-22T19:31:36.44Z,NA,Fixed and verified,2020-05-29T07:39:21.073Z,5
35851,Superdigital\Payment Account,3 - Medium,2020-09-25T20:03:26.03Z,qa,Fixed,2020-09-25T20:38:22.47Z,0
9503,Clients Channel\Onboarding (OB),3 - Medium,2020-03-10T14:49:52.06Z,NA,Fixed,2020-03-11T14:50:34.177Z,1
42166,Clients Channel,3 - Medium,2020-11-06T22:16:16.457Z,production,Fixed,2020-11-07T03:46:12.483Z,1
12070,Clients Channel\Onboarding (OB),1 - Critical,2020-04-13T14:44:46.89Z,NA,Fixed and verified,2020-04-16T13:27:33.337Z,3
31966,Superdigital\Payment Account,2 - High,2020-08-31T18:53:11.717Z,NA,Fixed and verified,2020-09-01T17:05:33.673Z,1
60785,Superdigital\Payment Account\Pampas,2 - High,2021-02-23T15:27:37.753Z,development,Fixed,2021-02-23T20:37:58.28Z,0
44576,Superdigital\Payment Account,3 - Medium,2020-11-19T19:09:52.627Z,qa,Fixed,2020-11-24T20:49:04.377Z,3
1742,Clients Channel\Onboarding (OB),3 - Medium,2019-11-08T20:06:15.24Z,NA,Fixed and verified,2019-12-30T15:21:51.227Z,36
